'A Feed','D Feed','E Feed','A and C Feed','Recycle Flow','Reactor Feed Rate','Reactor Pressure','Reactor Level','Reactor Temperature','Purge Rate','Product Sep Temp','Product Sep Level','Product Sep Pressure','Product Sep Underflow','Stripper Level','Stripper Pressure','Stripper Underflow','Stripper Temp','Stripper Steam Flow','Compressor Work','Reactor Coolant Temp','Separator Coolant Temp','Component A to Reactor','Component B to Reactor','Component C to Reactor','Component D to Reactor','Component E to Reactor','Component F to Reactor','Component A in Purge','Component B in Purge','Component C in Purge','Component D in Purge','Component E in Purge','Component F in Purge','Component G in Purge','Component H in Purge','Component D in Product','Component E in Product','Component F in Product','Component G in Product','Component H in Product'
0.235190338,3652.742822,4474.162686,9.190780204,32.36172487,47.40099767,2802.905343,65.45856369,122.9194488,0.17381447,91.43941433,49.52045988,2706.994913,25.41017819,48.70608319,3335.288256,22.7655974,66.1509198,-0.838692883,268.8408942,102.4544491,91.34668245,31.32420417,14.46273819,20.07011263,6.055192967,17.0871349,4.036993184,31.59384297,21.19269631,15.0981252,0.87256476,16.05874334,5.450794028,6.667068505,3.178087441,0.016843646,0.594249242,0.201572884,54.45071412,43.11173967
0.235818684,3656.886922,4491.399594,9.360371965,31.85245108,46.94979161,2802.547536,66.00263243,122.8908969,0.177129726,91.41490398,49.49876654,2707.270728,25.38292527,47.3655162,3335.242797,23.01250892,66.16144406,-0.262989711,268.4516935,102.4686831,91.44680156,31.32420417,14.46273819,20.07011263,6.055192967,17.0871349,4.036993184,31.59384297,21.19269631,15.0981252,0.87256476,16.05874334,5.450794028,6.667068505,3.178087441,0.016843646,0.594249242,0.201572884,54.45071412,43.11173967
0.236078981,3670.122471,4468.425496,9.27553506,31.71759984,47.35168924,2802.64729,65.79288969,122.9084902,0.176584362,91.41009903,49.00405628,2707.241969,25.21689455,48.00895461,3334.822039,22.74257055,66.13663861,-0.157773743,268.6503759,102.4879521,91.38793248,31.32420417,14.46273819,20.07011263,6.055192967,17.0871349,4.036993184,31.59384297,21.19269631,15.0981252,0.87256476,16.05874334,5.450794028,6.667068505,3.178087441,0.016843646,0.594249242,0.201572884,54.45071412,43.11173967
0.241182983,3657.209353,4484.699052,9.258231899,32.03829076,46.89021785,2802.78742,66.86679378,122.8962675,0.176676214,91.41580469,51.14677894,2706.894261,25.34290013,47.43589845,3335.634913,22.66357698,66.13001582,0.959539451,268.9110706,102.4611147,91.5021354,31.32420417,14.46273819,20.07011263,6.055192967,17.0871349,4.036993184,31.59384297,21.19269631,15.0981252,0.87256476,16.05874334,5.450794028,6.667068505,3.178087441,0.016843646,0.594249242,0.201572884,54.45071412,43.11173967
0.23995905,3644.116306,4464.475626,9.279812074,31.72473156,47.04738618,2802.648672,66.43153555,122.8964721,0.176902585,91.40961479,50.64519171,2707.527152,25.49391825,48.50216974,3335.697387,22.93285887,66.13247788,2.454493608,268.9107301,102.4608995,91.3850252,31.32420417,14.46273819,20.07011263,6.055192967,17.0871349,4.036993184,31.59384297,21.19269631,15.0981252,0.87256476,16.05874334,5.450794028,6.667068505,3.178087441,0.016843646,0.594249242,0.201572884,54.45071412,43.11173967
0.244712536,3649.992615,4497.468337,9.149476956,32.1584949,47.18822838,2802.464552,66.02245273,122.9045178,0.178518397,91.40876686,51.73603754,2706.969809,25.36042732,48.13134343,3334.971509,22.95057935,66.13200415,-2.343391857,269.0065183,102.4663996,91.36248287,31.15073099,14.58902004,20.02791625,5.966562946,16.89835143,4.088241522,31.49091568,21.4828918,15.27126316,0.840295482,16.49691553,5.389592028,6.530722429,3.218772602,0.016843646,0.594249242,0.201572884,54.45071412,43.11173967
0.243444723,3652.174247,4488.575599,9.248056701,32.35265967,47.16131062,2802.154709,65.55586402,122.9303936,0.181592915,91.3820419,50.38684137,2706.731301,25.49316074,49.72804156,3335.035133,22.98386291,66.11188355,-3.439608441,268.7721694,102.439972,91.41863925,31.15073099,14.58902004,20.02791625,5.966562946,16.89835143,4.088241522,31.49091568,21.4828918,15.27126316,0.840295482,16.49691553,5.389592028,6.530722429,3.218772602,0.016843646,0.594249242,0.201572884,54.45071412,43.11173967
0.244728387,3647.648355,4513.711137,9.154141793,31.93176931,47.45637708,2801.502127,66.56034943,122.9266042,0.184273122,91.40863519,50.61832687,2706.963908,25.18532869,46.97820448,3335.179221,22.69415092,66.11942513,1.645964565,269.0694331,102.4282402,91.46389549,31.15073099,14.58902004,20.02791625,5.966562946,16.89835143,4.088241522,31.49091568,21.4828918,15.27126316,0.840295482,16.49691553,5.389592028,6.530722429,3.218772602,0.016843646,0.594249242,0.201572884,54.45071412,43.11173967
0.246362047,3642.781438,4452.828461,9.263020587,31.63355358,47.22838632,2802.139724,65.400059,122.9196458,0.185803981,91.37423583,50.18093477,2706.268886,25.17500073,47.18367749,3334.661224,22.7246987,66.1040406,0.990162665,268.2430696,102.4404148,91.30068028,31.15073099,14.58902004,20.02791625,5.966562946,16.89835143,4.088241522,31.49091568,21.4828918,15.27126316,0.840295482,16.49691553,5.389592028,6.530722429,3.218772602,0.016843646,0.594249242,0.201572884,54.45071412,43.11173967
0.2475281,3644.233126,4446.07182,9.244954551,31.72543866,47.22578231,2801.749328,65.42461845,122.9128591,0.185279878,91.3441672,49.61437321,2706.360733,25.55187079,47.82225968,3334.301398,22.89598142,66.08457392,-0.374059109,268.4387391,102.4649329,91.33029628,31.15073099,14.58902004,20.02791625,5.966562946,16.89835143,4.088241522,31.49091568,21.4828918,15.27126316,0.840295482,16.49691553,5.389592028,6.530722429,3.218772602,0.017291443,0.581233824,0.185461598,53.81312662,43.91161357
0.248042899,3637.165691,4466.046648,9.280022487,31.76075125,47.29488221,2801.702749,65.95673075,122.9087582,0.18567577,91.34346322,51.92878064,2706.319698,25.09730674,50.31059984,3333.951797,22.66224477,66.09138695,0.122030398,268.6213579,102.4502304,91.34640335,31.15073099,14.58902004,20.02791625,5.966562946,16.89835143,4.088241522,31.49091568,21.4828918,15.27126316,0.840295482,16.49691553,5.389592028,6.530722429,3.218772602,0.017291443,0.581233824,0.185461598,53.81312662,43.91161357
0.248749444,3662.285187,4479.656017,9.323224193,32.07281983,47.13061749,2801.09649,65.44039658,122.9224285,0.186314077,91.32140739,51.25296407,2705.654228,25.47499057,47.41218335,3333.441136,22.9233517,66.10253032,-0.659729051,268.8381817,102.4398214,91.43388801,31.15073099,14.58902004,20.02791625,5.966562946,16.89835143,4.088241522,31.49091568,21.4828918,15.27126316,0.840295482,16.49691553,5.389592028,6.530722429,3.218772602,0.017291443,0.581233824,0.185461598,53.81312662,43.91161357
0.248310076,3657.911669,4438.506695,9.21716606,32.23480128,47.26968657,2801.67487,65.80422626,122.8869836,0.185042369,91.34812654,51.76661096,2705.552942,25.23047679,48.23149051,3333.563775,22.96890099,66.09160464,-0.982857823,268.9507252,102.4362905,91.55791323,31.15073099,14.58902004,20.02791625,5.966562946,16.89835143,4.088241522,31.49091568,21.4828918,15.27126316,0.840295482,16.49691553,5.389592028,6.530722429,3.218772602,0.017291443,0.581233824,0.185461598,53.81312662,43.91161357
0.249508206,3644.939417,4472.533837,9.275593594,32.13051615,46.97504293,2801.127608,65.4437912,122.9163642,0.186266291,91.35180127,50.81000434,2705.380048,25.24818928,49.02449942,3333.639327,22.87002125,66.09935873,0.375108743,269.0364446,102.4406393,91.35920843,31.15073099,14.58902004,20.02791625,5.966562946,16.89835143,4.088241522,31.49091568,21.4828918,15.27126316,0.840295482,16.49691553,5.389592028,6.530722429,3.218772602,0.017291443,0.581233824,0.185461598,53.81312662,43.91161357
0.251108744,3651.347346,4415.476376,9.29826302,32.09827833,47.34410558,2801.10916,65.59100448,122.9001343,0.185936334,91.35257302,49.3765084,2705.395661,25.4597592,48.52988374,3333.002702,22.71041466,66.07791462,-0.163563871,269.1001511,102.4520996,91.4731809,31.15073099,14.58902004,20.02791625,5.966562946,16.89835143,4.088241522,31.49091568,21.4828918,15.27126316,0.840295482,16.49691553,5.389592028,6.530722429,3.218772602,0.017291443,0.581233824,0.185461598,53.81312662,43.91161357
0.252214175,3663.636724,4468.153689,9.173411995,32.11817846,47.22352878,2800.791491,65.33668087,122.8954621,0.184167684,91.34586249,50.53338386,2705.272318,25.49823173,47.29633098,3333.141957,22.70494688,66.08063762,1.320381219,269.1919243,102.4412219,91.39203944,31.21640885,14.34448094,20.57085116,6.061249432,17.08174377,4.076673735,31.55389264,21.2155089,15.21218986,0.990954968,16.03876924,5.388751938,6.593617791,3.170698851,0.017291443,0.581233824,0.185461598,53.81312662,43.91161357
0.252614377,3657.695733,4418.610055,9.304769004,31.64930322,47.51741683,2799.894316,65.95665757,122.9066597,0.186492355,91.34475431,50.95856848,2705.05605,25.47266392,47.60651935,3332.58775,22.79899436,66.07361176,0.712376363,269.1520226,102.43289,91.27730099,31.21640885,14.34448094,20.57085116,6.061249432,17.08174377,4.076673735,31.55389264,21.2155089,15.21218986,0.990954968,16.03876924,5.388751938,6.593617791,3.170698851,0.017291443,0.581233824,0.185461598,53.81312662,43.91161357
0.254486842,3645.621898,4427.375999,9.269255221,32.0733157,46.92254252,2799.225419,65.52471226,122.9023919,0.187784177,91.2990033,50.72608039,2704.498325,25.52776671,48.21996748,3332.197062,22.88461802,66.06423417,1.501159275,269.2574603,102.4280231,91.23516555,31.21640885,14.34448094,20.57085116,6.061249432,17.08174377,4.076673735,31.55389264,21.2155089,15.21218986,0.990954968,16.03876924,5.388751938,6.593617791,3.170698851,0.017291443,0.581233824,0.185461598,53.81312662,43.91161357
0.255272001,3621.36722,4449.12326,9.1919967,32.05179175,47.46398783,2799.305473,66.44891994,122.9024466,0.184990579,91.25376981,51.24385647,2703.733608,25.52971897,50.05134462,3331.243586,22.9895136,66.06345785,1.811746957,269.2833243,102.4318024,91.22665593,31.21640885,14.34448094,20.57085116,6.061249432,17.08174377,4.076673735,31.55389264,21.2155089,15.21218986,0.990954968,16.03876924,5.388751938,6.593617791,3.170698851,0.017291443,0.581233824,0.185461598,53.81312662,43.91161357
0.255280723,3643.185607,4488.380744,9.259880656,32.03630252,47.09050405,2798.947278,66.19829953,122.8987988,0.187579669,91.2343527,52.27962585,2703.298749,25.23989994,47.19959998,3330.903192,22.7219238,66.04850854,-0.358143566,269.3289776,102.4420279,91.24846667,31.21640885,14.34448094,20.57085116,6.061249432,17.08174377,4.076673735,31.55389264,21.2155089,15.21218986,0.990954968,16.03876924,5.388751938,6.593617791,3.170698851,0.017291443,0.581233824,0.185461598,53.81312662,43.91161357
0.256758555,3630.628006,4485.26546,9.158164931,31.62612416,47.46249026,2798.910642,65.69712115,122.9029176,0.185629039,91.21901404,51.05954218,2702.795391,25.51158637,46.85489516,3330.125147,22.75497313,66.0308254,0.370079949,269.3536829,102.4636264,91.35572289,31.21640885,14.34448094,20.57085116,6.061249432,17.08174377,4.076673735,31.55389264,21.2155089,15.21218986,0.990954968,16.03876924,5.388751938,6.593617791,3.170698851,0.017291443,0.581233824,0.185461598,53.81312662,43.91161357
0.257369498,3655.01585,4474.905148,9.26047198,31.79612982,47.2168603,2798.608614,65.82488815,122.8872942,0.186168373,91.24240781,52.56860582,2703.308555,25.51391644,46.80618976,3330.569282,22.78900701,66.05135969,0.09828067,269.251952,102.4517542,91.45495302,31.21640885,14.34448094,20.57085116,6.061249432,17.08174377,4.076673735,31.55389264,21.2155089,15.21218986,0.990954968,16.03876924,5.388751938,6.593617791,3.170698851,0.017291443,0.581233824,0.185461598,53.81312662,43.91161357
0.259259009,3662.967347,4460.963185,9.280609556,32.22829848,47.245158,2798.47739,66.267037,122.8985191,0.184353806,91.2680155,50.49081798,2702.673719,25.40633325,46.18943919,3330.636141,22.9078017,66.03161182,1.832984497,269.4116995,102.4447233,91.49286802,31.21640885,14.34448094,20.57085116,6.061249432,17.08174377,4.076673735,31.55389264,21.2155089,15.21218986,0.990954968,16.03876924,5.388751938,6.593617791,3.170698851,0.017291443,0.581233824,0.185461598,53.81312662,43.91161357
0.258821736,3681.110564,4436.414657,9.217285838,31.94238678,47.37582392,2798.816493,65.40455038,122.9008975,0.184555824,91.25784148,50.52625148,2702.964965,25.45709151,46.12259661,3330.48402,22.97229788,66.03476863,-1.431671093,269.0706283,102.4420827,91.20458,31.21640885,14.34448094,20.57085116,6.061249432,17.08174377,4.076673735,31.55389264,21.2155089,15.21218986,0.990954968,16.03876924,5.388751938,6.593617791,3.170698851,0.017291443,0.581233824,0.185461598,53.81312662,43.91161357
0.259285067,3636.733174,4506.826087,9.193053575,32.33075131,47.18762689,2797.016239,66.30373028,122.8960967,0.182275892,91.2273669,51.24950037,2702.389949,25.43244192,47.95871566,3329.708948,22.7834434,66.01994368,-1.62186961,269.7471313,102.4489907,91.21611408,31.21640885,14.34448094,20.57085116,6.061249432,17.08174377,4.076673735,31.55389264,21.2155089,15.21218986,0.990954968,16.03876924,5.388751938,6.593617791,3.170698851,0.017291443,0.581233824,0.185461598,53.81312662,43.91161357
0.258992385,3653.483876,4451.469141,9.127099373,32.21448027,47.36513849,2797.384622,65.8871968,122.8935429,0.179994581,91.20535669,50.81245681,2701.563205,25.46838222,46.66636491,3329.544024,22.81935926,66.04148874,-0.053240726,269.778488,102.4438097,91.32404158,31.67903891,14.42174092,20.17500348,5.848901442,16.89397302,4.050202725,31.87591134,21.14600929,15.00857699,0.945402052,16.11420545,5.405660015,6.448532808,3.157848476,0.017291443,0.581233824,0.185461598,53.81312662,43.91161357
0.260588974,3671.649876,4455.898314,9.261858171,31.94277849,47.00902013,2797.146874,64.86743697,122.8782898,0.181620222,91.21324287,52.9949195,2701.797667,25.48145595,47.19935406,3328.799731,22.75595141,66.01324369,-1.41322417,269.8764866,102.4383804,91.44250356,31.67903891,14.42174092,20.17500348,5.848901442,16.89397302,4.050202725,31.87591134,21.14600929,15.00857699,0.945402052,16.11420545,5.405660015,6.448532808,3.157848476,0.017291443,0.581233824,0.185461598,53.81312662,43.91161357
0.264743594,3682.01452,4407.206165,9.223172674,31.92713474,47.18341213,2797.303673,65.06589393,122.9164109,0.177557183,91.25762914,50.90717144,2701.892392,25.4055356,47.23784015,3329.421085,22.83008589,66.00205401,-1.299690054,269.8580737,102.4267655,91.61019077,31.67903891,14.42174092,20.17500348,5.848901442,16.89397302,4.050202725,31.87591134,21.14600929,15.00857699,0.945402052,16.11420545,5.405660015,6.448532808,3.157848476,0.017291443,0.581233824,0.185461598,53.81312662,43.91161357
0.264832431,3683.927907,4440.538113,9.267020115,32.09976673,47.59712475,2797.402464,65.63359014,122.9008864,0.178828077,91.3088509,50.66140413,2701.822901,25.37871956,48.23061095,3328.963081,22.85394039,66.01581851,2.613059444,270.0491223,102.425966,91.6541623,31.67903891,14.42174092,20.17500348,5.848901442,16.89397302,4.050202725,31.87591134,21.14600929,15.00857699,0.945402052,16.11420545,5.405660015,6.448532808,3.157848476,0.017291443,0.581233824,0.185461598,53.81312662,43.91161357
0.267407479,3641.533304,4476.432061,9.082016872,31.95185419,47.30403403,2797.384171,64.88535783,122.9197832,0.179429577,91.34053129,50.92358017,2702.626143,25.47745562,48.79232447,3329.527533,22.72382536,66.00897585,0.571196128,269.9191252,102.4369844,91.65228347,31.67903891,14.42174092,20.17500348,5.848901442,16.89397302,4.050202725,31.87591134,21.14600929,15.00857699,0.945402052,16.11420545,5.405660015,6.448532808,3.157848476,0.017291443,0.581233824,0.185461598,53.81312662,43.91161357
0.267169151,3665.043669,4477.735401,9.150436482,31.65662618,47.60395354,2797.567845,65.90027819,122.9196511,0.177212114,91.34948486,49.70850893,2702.269031,25.16406712,47.57445956,3329.097896,22.90689708,66.03879427,1.377269054,270.3877996,102.4292298,91.49000351,31.67903891,14.42174092,20.17500348,5.848901442,16.89397302,4.050202725,31.87591134,21.14600929,15.00857699,0.945402052,16.11420545,5.405660015,6.448532808,3.157848476,0.017291443,0.581233824,0.185461598,53.81312662,43.91161357
0.269252209,3651.271488,4463.175039,9.290974303,32.18680715,47.27447457,2796.826165,66.24940703,122.8930365,0.175016253,91.33012534,52.0438605,2701.869411,25.42455963,46.10554896,3328.573973,22.76827833,66.02788225,0.050325527,270.2624491,102.407161,91.26469862,31.67903891,14.42174092,20.17500348,5.848901442,16.89397302,4.050202725,31.87591134,21.14600929,15.00857699,0.945402052,16.11420545,5.405660015,6.448532808,3.157848476,0.017291443,0.581233824,0.185461598,53.81312662,43.91161357
0.269599852,3644.512318,4410.93611,9.246847693,31.76543307,47.42176149,2796.119533,65.7360264,122.895063,0.173261931,91.29916949,51.15184278,2700.603412,25.25234461,46.51795648,3327.485772,22.97453279,66.04526275,0.279540601,269.6928765,102.445571,91.2147953,31.67903891,14.42174092,20.17500348,5.848901442,16.89397302,4.050202725,31.87591134,21.14600929,15.00857699,0.945402052,16.11420545,5.405660015,6.448532808,3.157848476,0.017291443,0.581233824,0.185461598,53.81312662,43.91161357
0.269844579,3664.520032,4469.745454,9.154341014,31.80717749,47.21235442,2795.818122,65.98590893,122.8946129,0.170777912,91.26657533,48.84555491,2700.411266,25.49853622,47.0140408,3327.523876,22.86820098,66.0476386,-0.385362373,269.8344787,102.4324828,91.27914048,31.67903891,14.42174092,20.17500348,5.848901442,16.89397302,4.050202725,31.87591134,21.14600929,15.00857699,0.945402052,16.11420545,5.405660015,6.448532808,3.157848476,0.017291443,0.581233824,0.185461598,53.81312662,43.91161357
0.271646598,3676.161329,4452.728774,9.145432522,31.46480829,46.99863298,2795.596704,66.74348597,122.8944963,0.169697807,91.266103,51.3542963,2700.058474,25.27090864,45.85150794,3326.991504,22.95510855,66.04203065,-1.436057446,269.8610536,102.4428503,91.39412081,31.67903891,14.42174092,20.17500348,5.848901442,16.89397302,4.050202725,31.87591134,21.14600929,15.00857699,0.945402052,16.11420545,5.405660015,6.448532808,3.157848476,0.039355486,0.594862114,0.195427973,54.35657382,43.58380132
0.273546937,3656.989728,4469.874537,9.177599551,32.07411986,47.92758693,2795.278924,66.16570106,122.8858717,0.167297273,91.25996216,50.84397335,2699.647516,25.377717,47.15750288,3326.775003,22.84943847,66.03723428,1.432291462,270.2975139,102.4221932,91.32686889,31.46672754,14.34001922,19.97359734,6.01322977,17.03345754,4.09911291,31.61767346,21.18385822,14.75617759,0.749796077,16.53409069,5.426176749,6.548843352,3.148392609,0.039355486,0.594862114,0.195427973,54.35657382,43.58380132
0.272169692,3667.402129,4473.561633,9.258311561,32.11945064,47.43132839,2794.822991,65.93450033,122.9128992,0.166313257,91.24368157,50.88444175,2699.571553,25.48204421,47.17736249,3326.20051,22.79725159,66.04199254,0.920073511,270.2603937,102.455783,91.24886849,31.46672754,14.34001922,19.97359734,6.01322977,17.03345754,4.09911291,31.61767346,21.18385822,14.75617759,0.749796077,16.53409069,5.426176749,6.548843352,3.148392609,0.039355486,0.594862114,0.195427973,54.35657382,43.58380132
0.273026584,3665.994156,4486.010121,9.154367516,32.21554166,47.45377864,2795.343628,66.22110791,122.8801601,0.165016776,91.23098268,50.01480499,2699.111393,25.29247116,48.26981265,3325.675933,22.84960375,66.041007,0.188089325,270.4740836,102.4453708,91.36292647,31.46672754,14.34001922,19.97359734,6.01322977,17.03345754,4.09911291,31.61767346,21.18385822,14.75617759,0.749796077,16.53409069,5.426176749,6.548843352,3.148392609,0.039355486,0.594862114,0.195427973,54.35657382,43.58380132
0.273383051,3626.976756,4442.765013,9.180555491,31.86581986,47.27853476,2794.603226,66.20971715,122.8853298,0.160043368,91.22933779,51.48251258,2698.903613,25.36862231,47.2283372,3325.948447,22.89380216,66.04198203,-0.647208045,270.0027256,102.4404084,91.32698078,31.46672754,14.34001922,19.97359734,6.01322977,17.03345754,4.09911291,31.61767346,21.18385822,14.75617759,0.749796077,16.53409069,5.426176749,6.548843352,3.148392609,0.039355486,0.594862114,0.195427973,54.35657382,43.58380132
0.272950874,3640.460151,4484.119815,9.303358305,32.08277736,47.13052069,2794.369272,66.08090806,122.884678,0.158251045,91.22485263,52.12605768,2698.990316,25.49849258,48.15842479,3325.496042,22.76703964,66.03268684,0.945430353,270.4300906,102.4554335,91.31427966,31.46672754,14.34001922,19.97359734,6.01322977,17.03345754,4.09911291,31.61767346,21.18385822,14.75617759,0.749796077,16.53409069,5.426176749,6.548843352,3.148392609,0.039355486,0.594862114,0.195427973,54.35657382,43.58380132
0.273357836,3633.461789,4485.345725,9.155902587,32.31676933,46.98065797,2793.926434,66.16308804,122.8950511,0.154734949,91.2192425,52.19133953,2698.361433,25.12991908,47.18985484,3325.470249,22.74958708,66.04568317,0.5445044,270.3486894,102.435901,91.26529514,31.46672754,14.34001922,19.97359734,6.01322977,17.03345754,4.09911291,31.61767346,21.18385822,14.75617759,0.749796077,16.53409069,5.426176749,6.548843352,3.148392609,0.039355486,0.594862114,0.195427973,54.35657382,43.58380132
0.27026928,3627.346247,4476.581433,9.191800407,32.2402766,47.63842743,2793.181916,65.67284714,122.8900406,0.153608877,91.19112611,50.00106135,2698.103074,25.4160313,49.69169299,3324.890228,22.99686397,66.03223513,0.345016619,270.0740763,102.4488576,91.23989595,31.46672754,14.34001922,19.97359734,6.01322977,17.03345754,4.09911291,31.61767346,21.18385822,14.75617759,0.749796077,16.53409069,5.426176749,6.548843352,3.148392609,0.039355486,0.594862114,0.195427973,54.35657382,43.58380132
0.27384987,3656.913547,4449.012569,9.154502179,32.27811857,47.2324055,2793.163225,65.63925083,122.9003397,0.150005984,91.19001683,51.21137879,2698.097421,25.25472143,48.89738775,3323.948696,22.65055462,66.01916324,-1.104148153,270.1395347,102.4644541,91.28281598,31.46672754,14.34001922,19.97359734,6.01322977,17.03345754,4.09911291,31.61767346,21.18385822,14.75617759,0.749796077,16.53409069,5.426176749,6.548843352,3.148392609,0.039355486,0.594862114,0.195427973,54.35657382,43.58380132
0.272920426,3623.599878,4427.842787,9.176753372,32.39726248,47.28487206,2793.587549,65.21863135,122.8868563,0.148575453,91.18558626,50.70831278,2697.711937,25.24368188,48.4678565,3324.537042,22.63026589,66.03470248,0.049652001,269.9054959,102.4559141,91.26182329,31.46672754,14.34001922,19.97359734,6.01322977,17.03345754,4.09911291,31.61767346,21.18385822,14.75617759,0.749796077,16.53409069,5.426176749,6.548843352,3.148392609,0.039355486,0.594862114,0.195427973,54.35657382,43.58380132
0.272973864,3671.629809,4409.88686,9.222100578,32.03047608,47.1987467,2793.486897,64.55294718,122.8880914,0.145944394,91.1862863,51.82742842,2697.948536,25.2367854,49.38475291,3324.455266,22.97366271,66.02059591,0.381919786,270.1184672,102.464461,91.38126566,31.46672754,14.34001922,19.97359734,6.01322977,17.03345754,4.09911291,31.61767346,21.18385822,14.75617759,0.749796077,16.53409069,5.426176749,6.548843352,3.148392609,0.039355486,0.594862114,0.195427973,54.35657382,43.58380132
0.272155462,3640.286889,4457.82951,9.186276294,32.00733064,47.31078762,2793.173681,66.39891697,122.9014133,0.146642075,91.20279893,50.03082876,2698.238497,25.22521296,46.77309932,3324.353761,22.74001323,66.02678781,-0.507449817,270.2469865,102.4646121,91.40350314,31.46452749,14.29540737,19.43185809,5.818997681,16.58540381,4.079192807,31.31426035,21.08688304,15.09182657,0.838223636,16.08483664,5.425151308,6.560954019,3.170323644,0.039355486,0.594862114,0.195427973,54.35657382,43.58380132
0.273741407,3661.878962,4447.982814,9.254450413,32.15544571,47.09164762,2793.722255,65.71179135,122.8811126,0.142127381,91.24833539,50.22266036,2698.281258,25.35249814,46.8850813,3324.83118,22.927395,66.01931833,-2.438476276,270.6463294,102.4574456,91.45967796,31.46452749,14.29540737,19.43185809,5.818997681,16.58540381,4.079192807,31.31426035,21.08688304,15.09182657,0.838223636,16.08483664,5.425151308,6.560954019,3.170323644,0.039355486,0.594862114,0.195427973,54.35657382,43.58380132
0.27144416,3664.45685,4456.736648,9.157488917,32.24833383,47.40430075,2794.278146,65.22638677,122.9117919,0.13959574,91.2744816,52.13159231,2697.664352,25.34557965,49.15962118,3324.962645,23.03622914,66.02240728,-2.121545682,270.2449141,102.463815,91.46205818,31.46452749,14.29540737,19.43185809,5.818997681,16.58540381,4.079192807,31.31426035,21.08688304,15.09182657,0.838223636,16.08483664,5.425151308,6.560954019,3.170323644,0.039355486,0.594862114,0.195427973,54.35657382,43.58380132
0.271988721,3675.122483,4477.741442,9.284990157,31.77968759,47.35963148,2794.276712,65.88012423,122.9037484,0.13753795,91.29353423,50.9093064,2698.75159,25.46095124,46.21769162,3325.473227,22.73505307,66.04712376,-0.698986921,270.564794,102.4281675,91.47951984,31.46452749,14.29540737,19.43185809,5.818997681,16.58540381,4.079192807,31.31426035,21.08688304,15.09182657,0.838223636,16.08483664,5.425151308,6.560954019,3.170323644,0.039355486,0.594862114,0.195427973,54.35657382,43.58380132
0.273701441,3664.936375,4461.555245,9.230166501,32.42861288,47.288321,2794.687587,65.28859209,122.91177,0.133444677,91.29690702,49.84157121,2698.749072,25.5197129,49.61009876,3325.387137,22.77190876,66.02266047,0.536676659,270.3515899,102.4163515,91.4871921,31.46452749,14.29540737,19.43185809,5.818997681,16.58540381,4.079192807,31.31426035,21.08688304,15.09182657,0.838223636,16.08483664,5.425151308,6.560954019,3.170323644,0.039355486,0.594862114,0.195427973,54.35657382,43.58380132
0.274371341,3691.034969,4444.38131,9.271372691,31.82071586,47.21226844,2794.328826,65.31979025,122.9067417,0.132444583,91.31288861,51.91685527,2698.316364,25.39007345,48.81942142,3324.961392,22.95326217,66.04463816,-0.440082256,270.2345234,102.4161451,91.43697609,31.46452749,14.29540737,19.43185809,5.818997681,16.58540381,4.079192807,31.31426035,21.08688304,15.09182657,0.838223636,16.08483664,5.425151308,6.560954019,3.170323644,0.039355486,0.594862114,0.195427973,54.35657382,43.58380132
0.274523918,3677.192598,4443.32327,9.258970665,32.48519353,47.2341256,2794.180747,66.51980226,122.9052993,0.129722123,91.30355323,49.30746456,2699.396007,25.36630136,46.61769706,3325.276983,22.90702474,66.05241221,-0.023244154,270.5950186,102.4362369,91.38030646,31.46452749,14.29540737,19.43185809,5.818997681,16.58540381,4.079192807,31.31426035,21.08688304,15.09182657,0.838223636,16.08483664,5.425151308,6.560954019,3.170323644,0.039355486,0.594862114,0.195427973,54.35657382,43.58380132
0.273476125,3639.274358,4486.954652,9.162582514,32.14408768,46.95834577,2794.287075,65.23415532,122.9036176,0.130800241,91.29168546,50.89679497,2698.213192,25.48490769,48.94549146,3325.356936,22.90856088,66.02585905,-2.193063424,270.2311276,102.4306052,91.36171263,31.46452749,14.29540737,19.43185809,5.818997681,16.58540381,4.079192807,31.31426035,21.08688304,15.09182657,0.838223636,16.08483664,5.425151308,6.560954019,3.170323644,0.039355486,0.594862114,0.195427973,54.35657382,43.58380132
0.27455895,3647.92647,4437.84719,9.230836923,32.19859333,47.38181541,2794.272116,65.49099829,122.9047607,0.126332828,91.30033212,51.51440118,2698.493457,25.11398628,46.79418758,3324.741775,23.03477815,66.05757287,2.510803606,270.2324388,102.435289,91.31217303,31.46452749,14.29540737,19.43185809,5.818997681,16.58540381,4.079192807,31.31426035,21.08688304,15.09182657,0.838223636,16.08483664,5.425151308,6.560954019,3.170323644,0.039355486,0.594862114,0.195427973,54.35657382,43.58380132
0.27550597,3659.169192,4434.299249,9.254962967,32.14117595,47.47571668,2793.995154,65.7255575,122.9125864,0.127616692,91.27261074,49.47729843,2698.527852,25.20490051,47.63378998,3324.969546,22.9451235,66.04858799,-1.890854142,270.1568761,102.4423187,91.24038506,31.46452749,14.29540737,19.43185809,5.818997681,16.58540381,4.079192807,31.31426035,21.08688304,15.09182657,0.838223636,16.08483664,5.425151308,6.560954019,3.170323644,0.039355486,0.594862114,0.195427973,54.35657382,43.58380132
